REGION,SITE,PLOT,CUM,YEAR,PERIOD,THROW,FUNCHR,FUNCON,GAMHOL,HETFOR,JORFLO,LUCGOO,MONALB,PROALL,PROFAL,PROSPP,PALPAL,DEPTH_AVE_30DAY,DEPTH_AVE_180DAY,DSLDD,LASTDAYDRY,TRANSECT,E.AMICAL,E.CICURO,E.LEPPLA,E.MICSAL,E.MONALB,REGSITE,SITEPLOT
WCA,4,A,76,2011,1,5,0.2,0,0.2,0,0,1,0,0,0.8,0,3.2,57.52225313,75.51114202,7222,4,6,0,0,0.166666667,0.5,0,WCA4,WCA4A
WCA,4,A,77,2011,2,5,0.6,0,0.4,0,0,0.8,0,0,0.2,0,14.8,41.35558646,65.57780868,7259,4,6,0,0,0.166666667,0.5,0,WCA4,WCA4A
WCA,4,A,78,2011,3,5,0,0,0,0,0,0,0,0,1,0,14.4,29.45558646,40.06114202,7378,4,6,0,0,0.5,0,0,WCA4,WCA4A
WCA,4,A,79,2011,4,5,0,0.4,5.4,0.4,1.4,1.2,0,0,0.4,0.4,10.4,80.32225313,50.10558646,7461,4,6,0,0,0.5,0,0,WCA4,WCA4A
WCA,4,A,80,2011,5,5,0.6,0,3,0,1.6,3.2,0,0,2.4,0.2,22.6,102.7555865,72.77225313,7525,4,6,0,0,0.5,0,0,WCA4,WCA4A
WCA,4,A,81,2012,1,5,0,0,0.4,0,1,4,0,0,4,0.4,32.8,82.85558646,88.48336424,7579,4,6,0,0,0.5,0,0,WCA4,WCA4A
WCA,4,A,82,2012,2,5,0,0,0.2,0,1.4,5.8,0,0,4.6,2.2,27.8,63.1889198,87.51114202,7636,4,6,0,0,0.5,0,0,WCA4,WCA4A
WCA,4,A,83,2012,3,5,0.4,0,1,0,1,11.8,0,0,4.2,2.8,16.4,79.45558646,71.11669757,7719,4,6,0.166666667,0,0.166666667,0.333333333,0,WCA4,WCA4A
WCA,4,A,85,2012,5,5,0.6,0,0,0.8,0.4,13,0,0,0.4,0,39.4,97.0889198,99.05558646,7891,4,6,0.166666667,0,0.166666667,0.333333333,0,WCA4,WCA4A
WCA,4,A,86,2013,1,5,0.6,0,0,0.6,0,10.4,0,0,0.4,0,13.2,83.32225313,98.89447535,7938,4,6,0.166666667,0,0.166666667,0.333333333,0,WCA4,WCA4A
WCA,4,A,87,2013,2,5,0,0,0.2,0.4,0,9.4,0,0,0.8,0,0,59.45558646,85.0389198,8008,4,6,0.166666667,0,0.166666667,0.333333333,0,WCA4,WCA4A
WCA,4,A,88,2013,3,5,0,0,0.8,1,0,11.2,0,0,0.6,0,0,76.0889198,66.00003091,8083,4,6,0.666666667,0,0,0.666666667,0,WCA4,WCA4A
WCA,4,A,90,2013,5,5,0.6,0,0.2,1.4,0,6,0,0,0,0,9,90.02225313,101.8444754,8252,4,6,0.666666667,0,0,0.666666667,0,WCA4,WCA4A
WCA,4,A,91,2014,1,5,0.4,0,0,0.8,0,3.8,0,0,0,0,17,77.32225313,93.3889198,8318,4,6,0.666666667,0,0,0.666666667,0,WCA4,WCA4A
WCA,4,A,92,2014,2,5,0.2,0,0.6,0.2,0,5.4,0,0,0,0.2,33.6,58.9889198,80.07780868,8370,4,6,0.666666667,0,0,0.666666667,0,WCA4,WCA4A
WCA,4,A,93,2014,3,5,0.8,0,0.6,1.4,0,4.4,0,0,0.2,0,27.4,42.75558646,58.38336424,8455,4,6,0.333333333,0,0,0.166666667,0,WCA4,WCA4A
WCA,4,A,94,2014,4,5,0.6,0,0.2,2,0,6.2,0,0,0,0,23.6,93.65558646,65.6389198,8567,4,6,0.333333333,0,0,0.166666667,0,WCA4,WCA4A
WCA,4,A,95,2014,5,5,0.2,0,1.2,1,0,6.8,0,0,0.2,0,10.2,88.52225313,78.30003091,8617,4,6,0.333333333,0,0,0.166666667,0,WCA4,WCA4A
WCA,4,A,96,2015,1,5,0,0,0.4,1,0,6.6,0,0,0.6,0,14,77.0889198,86.32780868,8688,4,6,0.333333333,0,0,0.166666667,0,WCA4,WCA4A
WCA,4,A,97,2015,2,5,0.2,0,0,0.4,0,5.6,0,0,0.4,0,21.8,62.05558646,80.05003091,8734,4,6,0.333333333,0,0,0.166666667,0,WCA4,WCA4A
WCA,4,A,98,2015,3,5,0.2,0,0.4,0.6,0,2.8,0,0,1.2,0.6,11.2,44.92225313,65.08336424,8813,4,6,0.333333333,0,0.166666667,0.5,0,WCA4,WCA4A
WCA,4,A,99,2015,4,5,0.6,0,2,1.2,0,1,0,0,1.4,0.2,1,70.02225313,53.10558646,8905,4,6,0.333333333,0,0.166666667,0.5,0,WCA4,WCA4A
WCA,4,A,100,2015,5,5,1.6,0,0.2,0.2,0,11.2,0,0,0.2,0.8,8.8,91.32225313,66.04447535,8980,4,6,0.333333333,0,0.166666667,0.5,0,WCA4,WCA4A
WCA,4,A,101,2016,1,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,121.3222531,92.8389198,9055,4,6,0.333333333,0,0.166666667,0.5,0,WCA4,WCA4A
WCA,4,A,102,2016,2,5,0,0,0,0,0,2.4,0,0,1.8,0,3.2,94.32225313,100.5666976,9107,4,6,0.333333333,0,0.166666667,0.5,0,WCA4,WCA4A
WCA,4,A,103,2016,3,5,0.8,0,0,0.2,0,0.8,0,0,0.4,2,0.2,70.52225313,84.47225313,9198,4,6,0.166666667,0.333333333,0.166666667,0,0,WCA4,WCA4A
WCA,4,A,104,2016,4,5,0.4,0,0.2,0,0,0.2,0,0,0,0,NA,101.4222531,75.9889198,9297,4,6,0.166666667,0.333333333,0.166666667,0,0,WCA4,WCA4A
WCA,4,A,105,2016,5,5,0.6,0,0.2,0,0,0.4,0,0,0,0,NA,82.8889198,86.70558646,9350,4,6,0.166666667,0.333333333,0.166666667,0,0,WCA4,WCA4A
WCA,4,A,106,2017,1,5,0.2,0,0,0,0,0,0,0,0,0,3.4,72.1889198,87.25003091,9409,4,6,0.166666667,0.333333333,0.166666667,0,0,WCA4,WCA4A
WCA,4,A,107,2017,2,5,0,0.2,0,0,0,0,0,0,0.2,0,18.4,56.3889198,77.09447535,9459,4,6,0.166666667,0.333333333,0.166666667,0,0,WCA4,WCA4A
WCA,4,A,111,2018,1,5,0,0,1.2,0.4,0,4.8,0,0,0.4,0,17.8,72.0889198,114.2222531,9799,4,6,0,0,0.5,0,0,WCA4,WCA4A
WCA,4,A,112,2018,2,5,0.4,0,2.4,1.6,0,6.2,0,0,0.2,0.2,14.8,54.52225313,96.30558646,9834,4,6,0,0,0.5,0,0,WCA4,WCA4A
WCA,4,A,113,2018,3,5,3.2,0,5,4,1,11,0,0,0.2,0,10.4,100.5889198,72.47780868,9925,4,6,0,0,0.166666667,0,0,WCA4,WCA4A
WCA,4,A,114,2018,4,5,1.2,0,0.2,1,0,4.6,0,0,0,0,10.8,95.45558646,84.81114202,10012,4,6,0,0,0.166666667,0,0,WCA4,WCA4A
WCA,4,A,115,2018,5,5,0.6,0.2,1.2,2,0,2.2,0,0,0,0,10,72.0889198,89.44447535,10074,4,6,0,0,0.166666667,0,0,WCA4,WCA4A
WCA,4,A,116,2019,1,5,1.6,0.2,0.8,1.8,0,2.2,0,0,0,0,7,65.9889198,78.11114202,10138,4,6,0,0,0.166666667,0,0,WCA4,WCA4A
WCA,4,A,117,2019,2,5,0,0.2,0,1,0,1.4,0,0,0,0,4.6,64.32225313,69.11669757,10194,4,6,0,0,0.166666667,0,0,WCA4,WCA4A
WCA,4,A,118,2019,3,5,0,0,0.2,0.4,0,3.4,0,0,0,0,6.4,60.75558646,57.77780868,10282,4,6,0,0,0.833333333,0.166666667,0,WCA4,WCA4A
WCA,4,A,120,2019,5,5,1,0,2.8,1.4,0,6.8,0,0,0.4,0,7,72.95558646,76.62225313,10445,4,6,0,0,0.833333333,0.166666667,0,WCA4,WCA4A
WCA,4,A,121,2020,1,5,0.4,0,0.4,0,0,7.6,0,0,0,0,5,65.55558646,77.10558646,10509,4,6,0,0,0.833333333,0.166666667,0,WCA4,WCA4A
WCA,4,A,122,2020,2,5,0.2,0,0.4,0.2,0,0,0,0.4,0,0,10.6,37.9889198,53.21669757,10613,4,6,0,0,0.833333333,0.166666667,0,WCA4,WCA4A
WCA,4,A,123,2020,3,5,0.2,0,1.4,1,0,1.4,0,1,2.2,0,12.6,76.0889198,53.82780868,10645,4,6,0,0,0.333333333,0,0,WCA4,WCA4A
WCA,4,A,127,2021,2,5,0.4,0.4,2.2,3,0,6.2,0,0.6,1.6,0.6,36.6,61.35558646,110.0278087,10932,4,6,0,0,0.333333333,0,0,WCA4,WCA4A
WCA,4,A,128,2021,3,5,0,0,0.2,0.2,0,1,0,0,0,0,2.8,39.42225313,58.55003091,11020,4,6,0,0,0.833333333,0,0,WCA4,WCA4A
WCA,4,A,130,2021,5,5,0,0,4.8,7.4,0.6,4.2,0,0,2.2,0.8,31.6,94.45558646,74.26669757,11167,4,6,0,0,0.833333333,0,0,WCA4,WCA4A
WCA,4,A,131,2022,1,5,0.2,0,3.2,4.6,0.2,3.6,0,0,1.6,0,25,66.9889198,83.55558646,11243,4,6,0,0,0.833333333,0,0,WCA4,WCA4A
WCA,4,A,132,2022,2,5,0.2,0,1.6,2.2,0.2,6.6,0,0,1,0.4,66.4,49.35558646,75.28336424,11289,4,6,0,0,0.833333333,0,0,WCA4,WCA4A
WCA,4,B,1,1996,1,5,0.2,0,1.2,2,0,6.2,0,0,0.2,0,10.2,88.45093756,123.2787153,1738,5,NA,NA,NA,NA,NA,NA,WCA4,WCA4B
WCA,4,B,2,1996,2,5,0,0,2,1.2,0,6.8,0,0,0.8,0,9.8,69.98427089,108.3342709,1785,5,NA,NA,NA,NA,NA,NA,WCA4,WCA4B
WCA,4,B,4,1996,4,5,0,0,5.4,5,0,1,0,0,0.2,0,6.6,97.05093756,85.01760422,2013,5,NA,NA,NA,NA,NA,NA,WCA4,WCA4B
WCA,4,B,5,1996,5,5,0,0,3.4,4,0,0.4,0,0,1.4,0,6.6,89.11760422,89.26204867,2039,5,NA,NA,NA,NA,NA,NA,WCA4,WCA4B
WCA,4,B,6,1997,1,5,0.2,0,1.8,2.2,0,4,0,0,0,0,8.8,80.11760422,86.91760422,2099,5,NA,NA,NA,NA,NA,NA,WCA4,WCA4B
WCA,4,B,7,1997,2,5,0.2,0,1,4.6,0,2.6,0,0,0.2,0,6.8,65.65093756,81.62871534,2155,5,NA,NA,NA,NA,NA,NA,WCA4,WCA4B
WCA,4,B,8,1997,3,5,0.6,0,3.2,2.6,0,1.4,0,0,0,0,3.4,76.51760422,68.77315978,2246,5,5,0,0,0.2,0.2,0,WCA4,WCA4B
WCA,4,B,9,1997,4,5,0.8,0,3,8.4,0,6.6,0,0,0.4,0,4.6,109.7842709,87.26204867,2351,5,5,0,0,0.2,0.2,0,WCA4,WCA4B
WCA,4,B,11,1998,1,5,0.6,0,1.2,2.6,0,4.6,0,0,0.4,0,15.2,100.7509376,100.2620487,2494,5,5,0,0,0.2,0.2,0,WCA4,WCA4B
WCA,4,B,12,1998,2,5,0.2,0,0,5,0.2,4,0,0,1.2,0.2,17,99.78427089,98.73982645,2518,5,5,0,0,0.2,0.2,0,WCA4,WCA4B
WCA,4,B,13,1998,3,5,0.4,0,1.8,1.8,0,2.8,0,0,0.2,0,19.8,43.21760422,76.66760422,2609,5,6,0.166666667,0,0,0,0,WCA4,WCA4B
WCA,4,B,14,1998,4,5,1,0,2.8,4.8,0,0.8,0,0,0,0,15.8,95.51760422,61.72871534,2714,5,6,0.166666667,0,0,0,0,WCA4,WCA4B
WCA,4,B,16,1999,1,5,0.4,0,1.6,4.6,0,4,0,0,0.4,0,2.8,96.65093756,91.495382,2821,5,6,0.166666667,0,0,0,0,WCA4,WCA4B
WCA,4,B,17,1999,2,5,0.6,0,2.4,2.6,0,7.8,0,0,0.6,0,2.2,60.78427089,90.195382,2885,5,6,0.166666667,0,0,0,0,WCA4,WCA4B
WCA,4,B,18,1999,3,5,1.2,0,1,1.4,0,2.8,0,0,0.6,0,3.6,70.71760422,65.53427089,2976,5,6,0.333333333,0,0,0.333333333,0,WCA4,WCA4B
WCA,4,B,21,2000,1,5,0.6,0,0.8,4.6,0,6.6,0,0,0.4,0,6.4,70.41760422,113.3231598,3220,5,6,0.333333333,0,0,0.333333333,0,WCA4,WCA4B
WCA,4,B,22,2000,2,5,0.8,0,2.2,3.2,0,6.8,0,0,1.4,0.2,2.2,54.78427089,96.48427089,3267,5,6,0.333333333,0,0,0.333333333,0,WCA4,WCA4B
WCA,4,B,23,2000,3,5,2.2,0,2.2,7.2,0,5.8,0,0,1,0,6.2,46.81760422,53.33982645,3356,5,3,0,0,0.333333333,0.333333333,0,WCA4,WCA4B
WCA,4,B,24,2000,4,5,2.2,0,3.6,5.4,0,4.8,0,0,0,0,9.8,78.08427089,54.395382,3439,5,3,0,0,0.333333333,0.333333333,0,WCA4,WCA4B
WCA,4,B,25,2000,5,5,1.6,0,3.8,7.2,0,8.2,0,0,0.6,0,5.6,77.95093756,69.77315978,3505,5,3,0,0,0.333333333,0.333333333,0,WCA4,WCA4B
WCA,4,B,26,2001,1,5,1.2,0,3.2,6.8,0,3.6,0,0,1.4,0,3.2,57.01760422,72.93427089,3568,5,3,0,0,0.333333333,0.333333333,0,WCA4,WCA4B
WCA,4,B,27,2001,2,5,0.6,0,1.8,2.4,0,5.6,0,0,1,0,5.8,41.71760422,63.76760422,3621,5,3,0,0,0.333333333,0.333333333,0,WCA4,WCA4B
WCA,4,B,28,2001,3,5,1.6,0,10.8,7,3.4,2.8,0,0,2,0,6,42.95093756,42.92315978,3716,5,6,0.166666667,0.166666667,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,30,2001,5,5,0.4,0,6.4,7.6,0.6,6,0,0,4,1.6,7.8,101.7376042,85.73982645,3870.4,5,6,0.166666667,0.166666667,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,31,2002,1,5,1.4,0,8.2,10.2,1.2,5.8,0,0,6,0.2,2.2,86.71760422,95.71204867,3932,5,6,0.166666667,0.166666667,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,32,2002,2,5,0.8,0,7.8,13.8,0.4,5.4,0,0,2.2,0,4.2,55.15093756,86.36760422,3995,5,6,0.166666667,0.166666667,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,34,2002,4,5,1.4,0,9.2,23.4,0.8,7,0,0,0,0,5,101.1842709,82.145382,4170,5,6,0.166666667,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,35,2002,5,5,1.6,0,7.2,19,0,8.6,0,0,0.4,0,6,88.37093756,94.68427089,4234.6,5,6,0.166666667,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,36,2003,1,5,0.4,0,3.4,11,0,3.4,0,0,0,0,2.2,74.41760422,89.43427089,4305,5,6,0.166666667,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,37,2003,2,5,0.4,0,2,3.4,0,4.2,0,0,0.2,0.4,0.4,60.71760422,77.77315978,4366.2,5,6,0.166666667,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,38,2003,3,5,1.4,0,0.6,2.6,0,3.8,0,0,0.2,0.2,0,83.69760422,68.53760422,4433.6,5,6,0,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,40,2003,5,5,0.2,0,1.2,0,0,5.4,0,0,0.2,0,2.6,100.9509376,102.9342709,4594,5,6,0,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,41,2004,1,5,0.4,0,0,0,0,3.6,0,0,0.4,0,5,82.98427089,100.2620487,4664,5,6,0,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,42,2004,2,5,1,0,0.8,0,0,1.8,0,0,0.8,0,0,55.68427089,83.38982645,4725,5,6,0,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,43,2004,3,5,0.6,0,2,0,0,4.8,0,0,0,0,0,36.65093756,59.96204867,4802,5,6,0,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,45,2004,5,5,0.6,0,0.8,4.2,0,10.6,0,0,6.4,0.6,21.8,91.91760422,86.52315978,4967,5,6,0,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,46,2005,1,5,0.2,0,3,2.2,0,6.8,0,0,2.2,0,11.4,74.38427089,96.81204867,5033,5,6,0,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,47,2005,2,5,0,0,1.4,0.6,0.4,8.8,0,0,2.6,0.8,4,63.11760422,82.31204867,5089,5,6,0,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,48,2005,3,5,1.4,0,6.2,12.2,0,6.6,0,0,2.4,0.2,10.2,75.28427089,64.63427089,5161,5,6,0,0,0.333333333,0,0,WCA4,WCA4B
WCA,4,B,50,2005,5,5,0.2,0,0.6,4.6,0,2.2,0,0,0.6,0,23.8,115.1842709,113.0898265,5311,5,6,0,0,0.333333333,0,0,WCA4,WCA4B
WCA,4,B,51,2006,1,5,0,0,0,0.8,0,4,0,0,0.4,0,6,86.98427089,105.4064931,5402,5,6,0,0,0.333333333,0,0,WCA4,WCA4B
WCA,4,B,52,2006,2,5,0,0,0,1,0,7.4,0,0,0.2,0,0,57.48427089,89.345382,5452,5,6,0,0,0.333333333,0,0,WCA4,WCA4B
WCA,4,B,53,2006,3,5,1.2,0,1.6,2.6,0,4.6,0,0,2,0,54.4,44.11760422,56.095382,5543,5,6,0,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,54,2006,4,5,1.4,0,1,1.6,0.2,3.4,0,0,0.2,0,52,91.75093756,68.07315978,5658,5,6,0,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,55,2006,5,5,0.8,0,4.4,5.6,0,10,0,0,0,0,39,80.58427089,78.195382,5696,5,6,0,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,56,2007,1,5,0.2,0,0.4,0.8,0,4.6,0,0,0.2,0,1.2,64.21760422,82.61760422,5770,5,6,0,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,57,2007,2,5,0.6,0,0.4,0.6,0,10.2,0,0,0,0,24,43.85093756,68.27871534,5819,5,6,0,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,58,2007,3,5,0.4,0,2,2.2,0.2,5,0,0,1.4,0,19,40.31760422,50.39427089,5908.2,5,6,0.166666667,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,59,2007,4,5,0.8,0,11.6,11.6,1.8,6.6,0,0,1,0.2,10.6,74.31093756,52.04871534,6013.2,5,6,0.166666667,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,60,2007,5,5,0.4,0,2,9.2,0.6,5.6,0,0,0,0,13.8,75.78427089,60.50093756,6063,5,6,0.166666667,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,61,2008,1,5,0.2,0,3.8,14.4,0.2,7.8,0,0,0.4,0,6.4,60.25093756,66.93982645,6124,5,6,0.166666667,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,62,2008,2,5,1.6,0,2.6,11.2,1.4,6.6,0,0,0,0,5.6,62.08427089,68.46204867,6174,5,6,0.166666667,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,63,2008,3,5,1,0,1.6,11,0,7.2,0,0,1,0,13.8,78.11760422,58.83427089,6292,5,6,0.166666667,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,66,2009,1,5,0.2,0.2,0.4,2.8,0,5.4,0,0,0.6,0,13.4,78.75093756,106.9676042,6491,5,6,0.166666667,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,67,2009,2,5,0,0,1,2.8,0,8.2,0,0,0.6,0,25,59.41760422,93.02871534,6530,5,6,0.166666667,0,0.166666667,0.166666667,0,WCA4,WCA4B
WCA,4,B,68,2009,3,5,0.2,0,0.6,4,0,2.6,0,0,0.8,0,33.8,62.71760422,63.60093756,6631,5,6,0,0,0,0.166666667,0,WCA4,WCA4B
WCA,4,B,69,2009,4,5,1.8,0,5.4,7,0,8.6,0,0,0.2,0,33.4,95.31760422,81.61204867,6743,5,6,0,0,0,0.166666667,0,WCA4,WCA4B
WCA,4,B,70,2009,5,5,0.4,0,3,5,0.2,4.4,0,0,0,0,46.6,79.78427089,86.87871534,6791,5,6,0,0,0,0.166666667,0,WCA4,WCA4B
WCA,4,B,71,2010,1,5,0.2,0,0.2,1.2,0.2,2,0,0,0,0,28.4,79.85093756,86.695382,6858,5,6,0,0,0,0.166666667,0,WCA4,WCA4B
WCA,4,B,72,2010,2,5,0.8,0,0.2,0.8,0.4,4,0,0,0.2,0,5,69.21760422,79.01204867,6907,5,6,0,0,0,0.166666667,0,WCA4,WCA4B
WCA,4,B,73,2010,3,5,0.4,0,0.2,0,0,3,0,0,1.6,0,11.8,60.55093756,64.62315978,6984,5,6,0,0,0.333333333,0.333333333,0,WCA4,WCA4B
WCA,4,B,74,2010,4,5,0.6,0,0,0.2,0,0.6,0,0,0,0,18,92.28427089,68.05649311,7089,5,6,0,0,0.333333333,0.333333333,0,WCA4,WCA4B
WCA,4,B,75,2010,5,5,0.2,0,0.4,0.4,0,0.6,0,0,0.2,0,20.8,72.31760422,79.05649311,7153,5,6,0,0,0.333333333,0.333333333,0,WCA4,WCA4B
WCA,4,B,76,2011,1,5,0,0,0.6,0,0,0,0,0,1,0,19.2,56.41760422,74.40649311,7222,5,6,0,0,0.333333333,0.333333333,0,WCA4,WCA4B
WCA,4,B,77,2011,2,5,0.6,0,1.8,0,0,4.6,0,0,0.4,0.2,12.8,40.09093756,64.33982645,7259.4,5,6,0,0,0.333333333,0.333333333,0,WCA4,WCA4B
WCA,4,B,78,2011,3,5,0,0,0.2,0,0.8,0,0,0,0.6,0.2,9.2,28.35093756,38.95649311,7378,5,6,0,0,0.5,0,0,WCA4,WCA4B
WCA,4,B,79,2011,4,5,0,0.2,3.2,0,2.6,0.2,0,0,0,0,8,79.21760422,49.00093756,7461,5,6,0,0,0.5,0,0,WCA4,WCA4B
WCA,4,B,80,2011,5,5,0,0,2.4,0,4,1.2,0,0,6.4,1,17.6,101.6509376,71.66760422,7525,5,6,0,0,0.5,0,0,WCA4,WCA4B
WCA,4,B,81,2012,1,5,0,0,0.2,0,1.8,2,0,0,4.4,0.2,17.4,81.75093756,87.37871534,7579,5,6,0,0,0.5,0,0,WCA4,WCA4B
WCA,4,B,82,2012,2,5,0,0,0,0,2.6,2.6,0,0,6.6,1.4,19.4,62.08427089,86.40649311,7636,5,6,0,0,0.5,0,0,WCA4,WCA4B
WCA,4,B,83,2012,3,5,0.8,0,0,1.4,0.2,4.8,0,0,8.6,4.6,21.6,78.35093756,70.01204867,7719,5,5,0,0,0.4,1.2,0,WCA4,WCA4B
WCA,4,B,85,2012,5,5,0.2,0,0.2,0,0.2,12.2,0,0,1,0,24.2,95.98427089,97.95093756,7891,5,5,0,0,0.4,1.2,0,WCA4,WCA4B
WCA,4,B,86,2013,1,5,0,0,0,0.2,0.2,7.4,0,0,0,0,19,82.21760422,97.78982645,7938,5,5,0,0,0.4,1.2,0,WCA4,WCA4B
WCA,4,B,87,2013,2,5,0.2,0,0,0,0.4,12.4,0,0.2,0.6,0,14,58.35093756,83.93427089,8008,5,5,0,0,0.4,1.2,0,WCA4,WCA4B
WCA,4,B,88,2013,3,5,0.4,0,0,0,0,6.2,0,0,0,0,0,74.98427089,64.895382,8083,5,6,0,0,0.333333333,0,0,WCA4,WCA4B
WCA,4,B,90,2013,5,5,0.6,0,2.8,1.8,0,8.6,0,0,0,0,1.8,88.91760422,100.7398265,8252,5,6,0,0,0.333333333,0,0,WCA4,WCA4B
WCA,4,B,91,2014,1,5,0,0,1.4,0.2,0.2,4.6,0,0,0,0,8,76.21760422,92.28427089,8318,5,6,0,0,0.333333333,0,0,WCA4,WCA4B
WCA,4,B,92,2014,2,5,0,0,0,0.2,0,6,0,0,0,0,8.8,57.88427089,78.97315978,8370,5,6,0,0,0.333333333,0,0,WCA4,WCA4B
WCA,4,B,93,2014,3,5,2.6,0.2,1.2,3,0,8.2,0,0,0,0,20,41.65093756,57.27871534,8455,5,6,0,0,0.833333333,0,0,WCA4,WCA4B
WCA,4,B,94,2014,4,5,1.2,0,3.6,4.8,0,6.6,0,0,0.2,0,19.2,92.65093756,64.32871534,8566,5,6,0,0,0.833333333,0,0,WCA4,WCA4B
WCA,4,B,95,2014,5,5,0.6,0,0.8,2.8,0,5.6,0,0,0,0,9.8,87.41760422,77.195382,8617,5,6,0,0,0.833333333,0,0,WCA4,WCA4B
WCA,4,B,96,2015,1,5,0.2,0,0.8,1,0,3.8,0,0,0,0,12.6,75.98427089,85.22315978,8688,5,6,0,0,0.833333333,0,0,WCA4,WCA4B
WCA,4,B,97,2015,2,5,0.2,0,0,0.8,0,1.8,0,0,0.8,0,15.6,60.95093756,78.945382,8734,5,6,0,0,0.833333333,0,0,WCA4,WCA4B
WCA,4,B,98,2015,3,5,0.6,0,1.4,0.2,0,2,0,0,0.6,0,5.8,43.81760422,63.97871534,8813,5,6,0,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,99,2015,4,5,2,0,1.4,1.4,0,2,0,0,0.6,0,8.4,68.91760422,52.00093756,8905,5,6,0,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,100,2015,5,5,0,0,0,0.4,0,4.2,0,0,0.2,0.2,5.2,90.61760422,65.22315978,8981,5,6,0,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,101,2016,1,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,120.2176042,91.73427089,9055,5,6,0,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,102,2016,2,5,0.4,0,0,0.2,0,3,0,0,0.4,0.6,8.2,92.28427089,99.41760422,9108,5,6,0,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,103,2016,3,5,1.8,0,0,0,0,2.2,0,0,0.4,0.6,0,69.41760422,83.36760422,9198,5,6,0,0,0.166666667,0.333333333,0,WCA4,WCA4B
WCA,4,B,104,2016,4,5,0.8,0,0.2,0.2,0,0.6,0,0,0,0,NA,100.2176042,75.18982645,9298,5,6,0,0,0.166666667,0.333333333,0,WCA4,WCA4B
WCA,4,B,105,2016,5,5,0.2,0,0,0.2,0,0.4,0,0,0,0,NA,81.78427089,85.60093756,9350,5,6,0,0,0.166666667,0.333333333,0,WCA4,WCA4B
WCA,4,B,106,2017,1,5,0,0,0,0,0,0.2,0,0,0,0,2.4,71.08427089,86.145382,9409,5,6,0,0,0.166666667,0.333333333,0,WCA4,WCA4B
WCA,4,B,107,2017,2,5,0,0,0,0,0,1.6,0,0,0.4,0,0,55.68427089,76.28982645,9458,5,6,0,0,0.166666667,0.333333333,0,WCA4,WCA4B
WCA,4,B,111,2018,1,5,0,0,0,0,0.4,9.2,0,0,0.4,0,25.4,70.98427089,113.1176042,9799,5,6,0,0,0.333333333,0,0,WCA4,WCA4B
WCA,4,B,112,2018,2,5,0.8,0,2,0.2,0,5.8,0,0,0,0,8.2,52.21760422,93.995382,9836,5,6,0,0,0.333333333,0,0,WCA4,WCA4B
WCA,4,B,113,2018,3,5,0,0,5,3.4,0.2,12,0,0,0,0,10.8,99.48427089,71.37315978,9925,5,6,0,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,115,2018,5,5,1.6,0,0.6,2.4,0,3.2,0,0,0,0,10.8,70.98427089,88.33982645,10074,5,6,0,0,0.166666667,0,0,WCA4,WCA4B
WCA,4,B,116,2019,1,5,0.2,0,0.4,0.8,0,1,0,0,0,0,3.2,64.88427089,77.00649311,10138,5,6,0,0,0.166666667,0,0,WCA4,WCA4B
