Date,Month,Year,Area,FPO,SITENAME,Plot,SpeciesName,SpeciesCount,NumofThrowTraps,SpeciesDensity
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 06C,06C,Pomacea paludosa,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 06C,06C,Stratomyidae,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 06C,06C,Porifera,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 06C,06C,Libellula needhami,3,7,0.4286
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 06C,06C,Brachymesia gravida,4,7,0.5714
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 06C,06C,Gerris spp.,4,7,0.5714
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 06C,06C,Belostoma spp.,5,7,0.7143
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 06C,06C,Coenagrionidae,5,7,0.7143
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 06C,06C,Procambarus spp.,7,7,1
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 06C,06C,Celithemis eponina,16,7,2.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 06C,06C,Pelocoris femoratus,19,7,2.7143
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 06C,06C,Palaemonetes paludosus,155,7,22.1429
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 06C,06C,Saggitaria spp.,3,7,0.4286
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 06C,06C,Paspalidium geminatum,11,7,1.5714
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 06C,06C,Nymphoides aquatica,16,7,2.2857
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 06C,06C,Panicum hemitomon,30,7,4.2857
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 06C,06C,Eleocharis spp.,2456,7,350.8571
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 06C,06C,Bacopa caroliniana,NA,7,NA
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 06C,06C,Chara spp.,NA,7,NA
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 06C,06C,Utricularia spp.,NA,7,NA
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07A,07A,Cichlasoma uropthalmus,1,7,0.1429
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07A,07A,Noturus gyrinus,2,7,0.2857
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07A,07A,Lepomis punctatus,3,7,0.4286
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07A,07A,Fundulus chrysotus,4,7,0.5714
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07A,07A,Heterandria formosa,11,7,1.5714
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07A,07A,Lucania goodei,79,7,11.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07A,07A,Acris gryllus tp,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07A,07A,Belostoma spp.,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07A,07A,Gerris spp.,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07A,07A,Pseudobranchus striatus,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07A,07A,Planorbella scalaris,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07A,07A,Pomacea paludosa,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07A,07A,Procambarus spp.,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07A,07A,Libellula needhami,4,7,0.5714
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07A,07A,Brachymesia gravida,13,7,1.8571
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07A,07A,Pelocoris femoratus,14,7,2
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07A,07A,Celithemis eponina,18,7,2.5714
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07A,07A,Palaemonetes paludosus,179,7,25.5714
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07A,07A,Paspalidium geminatum,2,7,0.2857
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07A,07A,Rhynchospora tracyi,5,7,0.7143
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07A,07A,Panicum hemitomon,31,7,4.4286
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07A,07A,Eleocharis spp.,2578,7,368.2857
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07A,07A,Utricularia spp.,NA,7,NA
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07B,07B,Belenesox belizanus,1,7,0.1429
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07B,07B,Lepomis marginatus,1,7,0.1429
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07B,07B,Jordanella floridae,2,7,0.2857
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07B,07B,Cichlasoma uropthalmus,7,7,1
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07B,07B,Fundulus chrysotus,8,7,1.1429
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07B,07B,Heterandria formosa,19,7,2.7143
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07B,07B,Lucania goodei,42,7,6
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Ephemeroptera,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Erythemis simplicicollis,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Littoridinops monroensis,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Pseudobranchus striatus,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Sphaeriidae,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Belostoma spp.,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Coenagrionidae,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Pomacea paludosa,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Rana spp.,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Coleoptera,3,7,0.4286
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Libellula needhami,3,7,0.4286
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Planorbella scalaris,3,7,0.4286
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Procambarus spp.,6,7,0.8571
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Brachymesia gravida,9,7,1.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Gerris spp.,10,7,1.4286
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Celithemis eponina,12,7,1.7143
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Pelocoris femoratus,17,7,2.4286
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07B,07B,Palaemonetes paludosus,265,7,37.8571
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07B,07B,Aeschynomene pratensis,1,7,0.1429
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07B,07B,Leersia hexandra,6,7,0.8571
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07B,07B,Paspalidium geminatum,13,7,1.8571
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07B,07B,Rhynchospora tracyi,31,7,4.4286
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07B,07B,Panicum hemitomon,52,7,7.4286
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07B,07B,Eleocharis spp.,1389,7,198.4286
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07B,07B,Bacopa caroliniana,NA,7,NA
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07B,07B,Utricularia spp.,NA,7,NA
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07C,07C,Lepomis punctatus,1,7,0.1429
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07C,07C,Gambusia holbrooki,3,7,0.4286
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07C,07C,Fundulus chrysotus,6,7,0.8571
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07C,07C,Jordanella floridae,6,7,0.8571
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07C,07C,Heterandria formosa,17,7,2.4286
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 07C,07C,Lucania goodei,143,7,20.4286
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07C,07C,Belostoma spp.,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07C,07C,Coleoptera,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07C,07C,Pomacea paludosa,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07C,07C,Pseudobranchus striatus,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07C,07C,Procambarus spp.,6,7,0.8571
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07C,07C,Gerris spp.,7,7,1
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07C,07C,Libellula needhami,7,7,1
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07C,07C,Pelocoris femoratus,9,7,1.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07C,07C,Brachymesia gravida,17,7,2.4286
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07C,07C,Celithemis eponina,22,7,3.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 07C,07C,Palaemonetes paludosus,233,7,33.2857
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07C,07C,Paspalidium geminatum,1,7,0.1429
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07C,07C,Cladium jamaicense,6,7,0.8571
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07C,07C,Panicum hemitomon,38,7,5.4286
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07C,07C,Rhynchospora tracyi,46,7,6.5714
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07C,07C,Eleocharis spp.,227,7,32.4286
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 07C,07C,Utricularia spp.,NA,7,NA
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08A,08A,Lepomis marginatus,1,7,0.1429
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08A,08A,Lepomis punctatus,1,7,0.1429
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08A,08A,Noturus gyrinus,1,7,0.1429
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08A,08A,Ameriurus natalis,2,7,0.2857
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08A,08A,Fundulus chrysotus,2,7,0.2857
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08A,08A,Cichlasoma uropthalmus,3,7,0.4286
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08A,08A,Gambusia holbrooki,7,7,1
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08A,08A,Jordanella floridae,7,7,1
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08A,08A,Lucania goodei,18,7,2.5714
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08A,08A,Heterandria formosa,28,7,4
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08A,08A,Coenagrionidae,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08A,08A,Planorbella duryi,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08A,08A,Pomacea paludosa,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08A,08A,Pseudobranchus striatus,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08A,08A,Brachymesia gravida,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08A,08A,Libellula needhami,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08A,08A,Procambarus spp.,3,7,0.4286
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08A,08A,Celithemis eponina,6,7,0.8571
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08A,08A,Pelocoris femoratus,15,7,2.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08A,08A,Palaemonetes paludosus,62,7,8.8571
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08A,08A,Potamogeton illinoensis,14,7,2
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08A,08A,Rhynchospora tracyi,119,7,17
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08A,08A,Eleocharis spp.,997,7,142.4286
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08A,08A,Chara spp.,NA,7,NA
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08A,08A,Utricularia spp.,NA,7,NA
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08B,08B,Lepomis punctatus,1,7,0.1429
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08B,08B,Fundulus confluentus,2,7,0.2857
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08B,08B,Jordanella floridae,3,7,0.4286
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08B,08B,Cichlasoma uropthalmus,4,7,0.5714
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08B,08B,Gambusia holbrooki,8,7,1.1429
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08B,08B,Fundulus chrysotus,9,7,1.2857
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08B,08B,Heterandria formosa,20,7,2.8571
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08B,08B,Lucania goodei,21,7,3
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08B,08B,Coenagrionidae,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08B,08B,Gerris spp.,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08B,08B,Libellula needhami,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08B,08B,Pseudobranchus striatus,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08B,08B,Coleoptera,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08B,08B,Procambarus spp.,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08B,08B,Celithemis eponina,5,7,0.7143
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08B,08B,Pelocoris femoratus,10,7,1.4286
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08B,08B,Palaemonetes paludosus,78,7,11.1429
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08B,08B,Paspalidium geminatum,1,7,0.1429
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08B,08B,Panicum hemitomon,3,7,0.4286
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08B,08B,Rhynchospora tracyi,33,7,4.7143
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08B,08B,Eleocharis spp.,601,7,85.8571
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08B,08B,Bacopa caroliniana,NA,7,NA
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08B,08B,Chara spp.,NA,7,NA
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08B,08B,Utricularia spp.,NA,7,NA
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08C,08C,Cichlasoma uropthalmus,1,7,0.1429
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08C,08C,Fundulus chrysotus,4,7,0.5714
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08C,08C,Jordanella floridae,4,7,0.5714
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08C,08C,Gambusia holbrooki,8,7,1.1429
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08C,08C,Heterandria formosa,19,7,2.7143
2003-12-01,December,2003,Shark,Fish,Shark Slough_Site 08C,08C,Lucania goodei,25,7,3.5714
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08C,08C,Aphylla williamsoni,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08C,08C,Brachymesia gravida,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08C,08C,Ephemeroptera,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08C,08C,Gerris spp.,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08C,08C,Procambarus spp.,1,7,0.1429
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08C,08C,Libellula needhami,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08C,08C,Planorbella duryi,2,7,0.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08C,08C,Belostoma spp.,3,7,0.4286
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08C,08C,Celithemis eponina,5,7,0.7143
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08C,08C,Pelocoris femoratus,9,7,1.2857
2003-12-01,December,2003,Shark,Other,Shark Slough_Site 08C,08C,Palaemonetes paludosus,88,7,12.5714
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08C,08C,Paspalidium geminatum,18,7,2.5714
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08C,08C,Rhynchospora tracyi,29,7,4.1429
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08C,08C,Panicum hemitomon,43,7,6.1429
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08C,08C,Eleocharis spp.,1549,7,221.2857
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08C,08C,Bacopa caroliniana,NA,7,NA
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08C,08C,Chara spp.,NA,7,NA
2003-12-01,December,2003,Shark,Plants,Shark Slough_Site 08C,08C,Utricularia spp.,NA,7,NA
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPA,CPA,Jordanella floridae,1,7,0.1429
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPA,CPA,Lucania Parva,1,7,0.1429
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPA,CPA,Menidia beryllina,1,7,0.1429
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPA,CPA,Fundulus confluentus,2,7,0.2857
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPA,CPA,Cyprinodon variegatus,3,7,0.4286
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPA,CPA,Labidesthes sicculus,3,7,0.4286
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPA,CPA,Lucania goodei,41,7,5.8571
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPA,CPA,Libellula needhami,1,7,0.1429
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPA,CPA,Palaemonetes paludosus,1,7,0.1429
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPA,CPA,Planorbella duryi,1,7,0.1429
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPA,CPA,Pomacea paludosa,1,7,0.1429
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPA,CPA,Celithemis eponina,3,7,0.4286
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPA,CPA,Coenagrionidae,3,7,0.4286
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPA,CPA,Planorbella scalaris,3,7,0.4286
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPA,CPA,Brachymesia gravida,4,7,0.5714
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site CPA,CPA,Saggitaria spp.,2,7,0.2857
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site CPA,CPA,Potamogeton illinoensis,26,7,3.7143
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site CPA,CPA,Eleocharis spp.,76,7,10.8571
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site CPA,CPA,Chara spp.,NA,7,NA
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPB,CPB,Fundulus confluentus,1,7,0.1429
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPB,CPB,Labidesthes sicculus,1,7,0.1429
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPB,CPB,Cyprinodon variegatus,2,7,0.2857
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPB,CPB,Jordanella floridae,2,7,0.2857
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPB,CPB,Lucania goodei,78,7,11.1429
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPB,CPB,Brachymesia gravida,1,7,0.1429
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPB,CPB,Pomacea paludosa,1,7,0.1429
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPB,CPB,Libellula needhami,2,7,0.2857
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPB,CPB,Palaemonetes paludosus,2,7,0.2857
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPB,CPB,Pseudobranchus striatus,2,7,0.2857
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPB,CPB,Coenagrionidae,6,7,0.8571
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPB,CPB,Celithemis eponina,10,7,1.4286
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPB,CPB,Pelocoris femoratus,25,7,3.5714
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site CPB,CPB,Saggitaria spp.,48,7,6.8571
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site CPB,CPB,Eleocharis spp.,118,7,16.8571
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site CPB,CPB,Chara spp.,NA,7,NA
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPC,CPC,Cyprinodon variegatus,1,7,0.1429
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPC,CPC,Fundulus chrysotus,1,7,0.1429
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPC,CPC,Lepomis microlophus,1,7,0.1429
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site CPC,CPC,Lucania goodei,25,7,3.5714
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPC,CPC,Coenagrionidae,1,7,0.1429
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPC,CPC,Oligochaeta,1,7,0.1429
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPC,CPC,Pseudobranchus striatus,1,7,0.1429
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPC,CPC,Brachymesia gravida,2,7,0.2857
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPC,CPC,Pelocoris femoratus,3,7,0.4286
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPC,CPC,Palaemonetes paludosus,4,7,0.5714
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site CPC,CPC,Celithemis eponina,10,7,1.4286
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site CPC,CPC,Saggitaria spp.,17,7,2.4286
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site CPC,CPC,Potamogeton illinoensis,37,7,5.2857
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site CPC,CPC,Eleocharis spp.,206,7,29.4286
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site CPC,CPC,Chara spp.,NA,7,NA
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site CPC,CPC,Utricularia spp.,NA,7,NA
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDA,MDA,Belenesox belizanus,1,7,0.1429
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDA,MDA,Lepomis punctatus,1,7,0.1429
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDA,MDA,Notropis petersoni,1,7,0.1429
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDA,MDA,Fundulus chrysotus,3,7,0.4286
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDA,MDA,Jordanella floridae,4,7,0.5714
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDA,MDA,Heterandria formosa,12,7,1.7143
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDA,MDA,Gambusia holbrooki,14,7,2
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDA,MDA,Lucania goodei,111,7,15.8571
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site MDA,MDA,Pelocoris femoratus,1,7,0.1429
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site MDA,MDA,Brachymesia gravida,2,7,0.2857
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site MDA,MDA,Libellula needhami,2,7,0.2857
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site MDA,MDA,Planorbella scalaris,2,7,0.2857
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site MDA,MDA,Pomacea paludosa,2,7,0.2857
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site MDA,MDA,Celithemis eponina,28,7,4
2003-12-01,December,2003,Taylor,Other,Taylor Slough_Site MDA,MDA,Palaemonetes paludosus,81,7,11.5714
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site MDA,MDA,Potamogeton illinoensis,15,7,2.1429
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site MDA,MDA,Rhynchospora tracyi,16,7,2.2857
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site MDA,MDA,Saggitaria spp.,99,7,14.1429
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site MDA,MDA,Eleocharis spp.,213,7,30.4286
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site MDA,MDA,Bacopa caroliniana,NA,7,NA
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site MDA,MDA,Chara spp.,NA,7,NA
2003-12-01,December,2003,Taylor,Plants,Taylor Slough_Site MDA,MDA,Utricularia spp.,NA,7,NA
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDB,MDB,Lepomis spp.,1,7,0.1429
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDB,MDB,Lepomis marginatus,2,7,0.2857
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDB,MDB,Jordanella floridae,5,7,0.7143
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDB,MDB,Fundulus chrysotus,12,7,1.7143
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDB,MDB,Gambusia holbrooki,24,7,3.4286
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDB,MDB,Heterandria formosa,24,7,3.4286
2003-12-01,December,2003,Taylor,Fish,Taylor Slough_Site MDB,MDB,Lucania goodei,138,7,19.7143
