gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1324147151	832b8188-f762-11e1-a439-00145eb45e9a	40A88977-36E7-402D-AA49-6AAC482920BE	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Big Cypress National Preserve, 0.43 mi SE Mitchell's Landing	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.74996	-80.92179	50.0						2010-03-27T00:00:00	27	3	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165819				CC_BY_NC_4_0		Gagne, Steve			2022-11-25T06:58:18.407Z	StillImage	
1324147150	832b8188-f762-11e1-a439-00145eb45e9a	69BD1817-D192-4BA7-BC87-20DCC8044E40	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Big Cypress National Preserve, County Road 839, 4.87 mi S Interstate 75	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	26.08445	-81.26494	10.0						2010-03-29T00:00:00	29	3	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165818				CC_BY_NC_4_0		Bartareau, Tad			2022-11-25T06:58:12.765Z	StillImage	
1324147149	832b8188-f762-11e1-a439-00145eb45e9a	A27256CE-2124-40CC-8785-469C508115A5	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 0.65 mi W L-67E canal	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76225	-80.68392	10.0						2010-02-06T00:00:00	6	2	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165827				CC_BY_NC_4_0		Heflick, Shawn			2022-11-25T06:58:17.273Z	StillImage	
1324147148	832b8188-f762-11e1-a439-00145eb45e9a	3885DFB1-9310-4AD7-88DC-2DED0A337ACE	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades and Francis S. Taylor Wildlife Management Area, L-67, 7.12 mi N US 41	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.85274	-80.63034	10.0						2010-03-02T00:00:00	2	3	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165824				CC_BY_NC_4_0		Schreiter, Juerg			2022-11-25T06:58:07.166Z	StillImage	
1324147147	832b8188-f762-11e1-a439-00145eb45e9a	5EFDB406-C32A-437E-8238-CDE61375512D	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 1.85 mi E L-67E canal	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76098	-80.644	50.0						2009-10-06T00:00:00	6	10	2009	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165835				CC_BY_NC_4_0		Hill, Robert			2022-11-25T06:58:08.541Z	StillImage	
1324147146	832b8188-f762-11e1-a439-00145eb45e9a	2047F4E5-2AB4-4F4F-9076-DE9FFDB8DEEE	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Southern Glades Wildlife and Environmental Area, SW 232 Avenue, 1.49 mi S State Road 9336	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.3792	-80.5649	50.0						2010-03-21T00:00:00	21	3	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165820				CC_BY_NC_4_0		Cannon, Chris			2022-11-25T06:58:09.220Z	StillImage	
1324147143	832b8188-f762-11e1-a439-00145eb45e9a	D3A63DE9-E560-4641-9B14-BE1401128266	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Miami, SW 224 Street & SW 217 Avenue, 0.15 mi NW	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.55885	-80.54465	10.0						2010-08-21T00:00:00	21	8	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165812				CC_BY_NC_4_0		Mercer, Edward			2022-11-25T06:58:20.485Z	StillImage	
1324147142	832b8188-f762-11e1-a439-00145eb45e9a	BA6B2E52-1250-467F-881B-446EBB23F209	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Miami, State Road 997, 0.02 mi N SW 136 Street	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.6381	-80.47983	50.0						2010-06-25T00:00:00	25	6	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165816				CC_BY_NC_4_0		Quintino, Lazaro			2022-11-25T06:58:17.420Z	StillImage	
1324147141	832b8188-f762-11e1-a439-00145eb45e9a	E7940B3A-B0A1-4C1F-98E4-DCE049440940	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Long Pine Key, Old Ingraham Highway, 1.52 mi S Research Road	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.36822	-80.62595	50.0						2010-05-16T00:00:00	16	5	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165817				CC_BY_NC_4_0		Rahill, Thomas			2022-11-25T06:58:20.699Z	StillImage	
1324147140	832b8188-f762-11e1-a439-00145eb45e9a	BDFCD771-2CA8-4A21-BED2-F5CFD8494F3B	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 0.77 mi E Shark Valley	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76212	-80.75409	50.0						2011-01-07T00:00:00	7	1	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165779		Krysko, Kenneth		CC_BY_NC_4_0		Humphrey, John; et al.			2022-11-25T06:58:14.781Z	StillImage	
1324147139	832b8188-f762-11e1-a439-00145eb45e9a	57FFBD4D-DB55-4C40-A0DF-62F7AA652C54	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Naples, US 41 & Joseph Lane	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	26.03888	-81.66075	50.0						2010-11-11T00:00:00	11	11	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165808				CC_BY_NC_4_0		Tidwell, Jason			2022-11-25T06:58:19.167Z	StillImage	
1324147138	832b8188-f762-11e1-a439-00145eb45e9a	1E41C584-0CC0-498B-A8FA-ACA4379DD413	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Collier-Seminole State Park, San Marco Road, 0.1 mi W US 41	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.99407	-81.59425	50.0						2010-10-13T00:00:00	13	10	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165809				CC_BY_NC_4_0		personnel, Park			2022-11-25T06:58:05.529Z	StillImage	
1324147136	832b8188-f762-11e1-a439-00145eb45e9a	8389A8AC-616F-47BA-A750-401B2F8C1418	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 2.53 mi W L-67E canal	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76211	-80.71404	10.0						2011-01-08T00:00:00	8	1	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165777				CC_BY_NC_4_0		Ketterlin, Jennifer; Love, William; Flannagan, Anthony			2022-11-25T06:58:09.696Z	StillImage	
1324147135	832b8188-f762-11e1-a439-00145eb45e9a	E2E093D8-56D9-4BA7-87B5-AF941D2DD411	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 0.41 mi W L-67E canal	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76214	-80.68002	50.0						2010-12-27T00:00:00	27	12	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165782				CC_BY_NC_4_0		Pons, Renzo			2022-11-25T06:58:15.693Z	StillImage	
1324147134	832b8188-f762-11e1-a439-00145eb45e9a	C5DF23EA-F84E-428F-AB08-5A0B1BE3B108	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	L-2 Canal, 0.11 mi N G-600 pump station	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	26.36242	-80.90622	50.0						2009-11-09T00:00:00	9	11	2009	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165831				CC_BY_NC_4_0		Lambert, Chris			2022-11-25T06:58:20.408Z	StillImage	
1324147133	832b8188-f762-11e1-a439-00145eb45e9a	8B6E482E-EA7C-4EE8-BF17-A1311A86D288	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	L-28, 0.97 mi W S end	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	26.09288	-80.83458	50.0						2010-12-21T00:00:00	21	12	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165784				CC_BY_NC_4_0		Crum, Keith			2022-11-25T06:58:10.013Z	StillImage	
1324147132	832b8188-f762-11e1-a439-00145eb45e9a	25FF1FC5-A217-450E-9548-2EC0B924C026	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Southern Glades Wildlife and Environmental Area, SW 232 Avenue, 2.83 mi S State Road 9336	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.36	-80.56632	10.0						2011-06-09T00:00:00	9	6	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165761				CC_BY_NC_4_0		Mercer, Edward			2022-11-25T06:58:10.240Z	StillImage	
1324147130	832b8188-f762-11e1-a439-00145eb45e9a	DAA43F4E-599D-43F8-AE9E-7F4FA536D47C	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Southern Glades Wildlife and Environmental Area, C-110 canal, 1.84 mi S SW 424 Street	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.34771	-80.49277	10.0						2010-12-10T00:00:00	10	12	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165802				CC_BY_NC_4_0		Ketterlin, Jennifer			2022-11-25T06:58:17.898Z	StillImage	
1324147126	832b8188-f762-11e1-a439-00145eb45e9a	62EC4E1D-9596-49D8-B492-E88233DC0ACE	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Homestead, SW 334 Street & SW 110 Avenue	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.44809	-80.36734	50.0						2011-01-02T00:00:00	2	1	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165780				CC_BY_NC_4_0		Mousel, Victor			2022-11-25T06:58:19.134Z	StillImage	
1324147124	832b8188-f762-11e1-a439-00145eb45e9a	06DDF8DC-C024-475F-AABE-4F74A573E0F2	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Southern Glades Wildlife and Environmental Area, C-110 canal, 1.54 mi S SW 424 Street	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.3522	-80.49284	10.0						2010-12-10T00:00:00	10	12	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165803				CC_BY_NC_4_0		Ketterlin, Jennifer; Eckles, Erick			2022-11-25T06:58:07.278Z	StillImage	
1324147123	832b8188-f762-11e1-a439-00145eb45e9a	8233670F-7F4D-45BB-92D0-440A5B6F57CA	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 0.92 mi W Shark Valley	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76197	-80.78127	10.0						2011-01-29T00:00:00	29	1	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165773				CC_BY_NC_4_0		Mercer, Edward			2022-11-25T06:58:16.770Z	StillImage	
1324147121	832b8188-f762-11e1-a439-00145eb45e9a	AC4F2302-985A-4B9C-B6CF-ADAFA17077E2	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Miami, State Road 997, 0.22 mi S SW 122 Street	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.64741	-80.48013	50.0						2010-07-01T00:00:00	1	7	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165815				CC_BY_NC_4_0		Pernas, Tony			2022-11-25T06:58:14.761Z	StillImage	
1324147119	832b8188-f762-11e1-a439-00145eb45e9a	524A25F4-8E52-466E-B964-F6819CB8C656	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Winter Springs, Ranchlands	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	28.72329	-81.35286	800.0						1991-11-30T00:00:00	30	11	1991	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165811				CC_BY_NC_4_0		Butler, Robert; Bernosky, James			2022-11-25T06:58:15.710Z	StillImage	
1324147114	832b8188-f762-11e1-a439-00145eb45e9a	B1AC9210-45AF-479F-874B-DCA5EC057731	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Homestead, L-31N canal, 1.6 mi N US 41	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.73792	-80.49738	10.0						2010-12-15T00:00:00	15	12	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165786				CC_BY_NC_4_0		Ketterlin, Jennifer			2022-11-25T06:58:20.281Z	StillImage	
1324147113	832b8188-f762-11e1-a439-00145eb45e9a	8242FB4F-023A-4F77-A773-EB23279FFB3A	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Interstate 75, 2.18 mi W US 27	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	26.14612	-80.47711	50.0						2011-01-02T00:00:00	2	1	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165781				CC_BY_NC_4_0		Dial, Steve			2022-11-25T06:58:09.664Z	StillImage	
1324147111	832b8188-f762-11e1-a439-00145eb45e9a	41066BAF-1AB5-487C-A9EE-F47582969D22	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 2.09 mi E Shark Valley	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76196	-80.73295	50.0						2010-12-07T00:00:00	7	12	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165806				CC_BY_NC_4_0		Perez, Larry			2022-11-25T06:58:11.278Z	StillImage	
1324147109	832b8188-f762-11e1-a439-00145eb45e9a	61C00AE6-2724-4DFE-8A49-BBFEE261202C	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Miami, State Road 997 & C-1 canal	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.66094	-80.48093	50.0						2011-05-25T00:00:00	25	5	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165762				CC_BY_NC_4_0		Quintino, Lazaro			2022-11-25T06:58:08.889Z	StillImage	
1324147108	832b8188-f762-11e1-a439-00145eb45e9a	D14B9108-D480-48EE-90B8-AC33B513C069	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Miami, SW 352 Street & SW 227 Avenue, 0.09 mi SW	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.43989	-80.5565	50.0						2011-04-18T00:00:00	18	4	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165763				CC_BY_NC_4_0		Corrales, Alfredo			2022-11-25T06:58:11.464Z	StillImage	
1324147107	832b8188-f762-11e1-a439-00145eb45e9a	0F82A457-B04D-425E-A15C-18BE595789D1	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, 0.44 mi W L-67 canal, boat ramp	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.7622	-80.68065	10.0						2011-01-30T00:00:00	30	1	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165772				CC_BY_NC_4_0		Mercer, Edward			2022-11-25T06:58:04.592Z	StillImage	
1324147105	832b8188-f762-11e1-a439-00145eb45e9a	ECE1D1AB-1229-49D7-BEC7-4D7651A81172	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Florida City, C-113 Canal, 0.01 mi W SW 222 Avenue	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.48097	-80.55052	50.0						2011-02-07T00:00:00	7	2	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165771				CC_BY_NC_4_0		Raits, Eric			2022-11-25T06:58:20.913Z	StillImage	
1324147104	832b8188-f762-11e1-a439-00145eb45e9a	25637B0E-B563-4AE2-A3E0-FCB20FEC6CD5	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 0.76 mi W Shark Valley	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.762	-80.77872	10.0						2011-01-15T00:00:00	15	1	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165776				CC_BY_NC_4_0		Mercer, Edward			2022-11-25T06:58:18.224Z	StillImage	
1324147103	832b8188-f762-11e1-a439-00145eb45e9a	37F08A42-29F7-46C4-A40E-F01832A6222F	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Miami, SW 217 Court & L-31N	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.56093	-80.54874	50.0						2011-03-25T00:00:00	25	3	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165767		Krysko, Kenneth		CC_BY_NC_4_0		Humphrey, John			2022-11-25T06:58:07.118Z	StillImage	
1324147102	832b8188-f762-11e1-a439-00145eb45e9a	F70957D3-1BAA-42FA-81EA-222AACF4DEDE	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 1.12 mi W Shark Valley	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76198	-80.78442	10.0						2011-01-15T00:00:00	15	1	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165775				CC_BY_NC_4_0		Mercer, Edward			2022-11-25T06:58:15.866Z	StillImage	
1324147100	832b8188-f762-11e1-a439-00145eb45e9a	8917913F-3FB1-4E30-98B4-C50486612CEB	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Weston, L-37, 2.05 mi S Interstate 75	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	26.11608	-80.44499	50.0						2011-03-21T00:00:00	21	3	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165768				CC_BY_NC_4_0		Walsh, Daniel			2022-11-25T06:58:16.598Z	StillImage	
1324147099	832b8188-f762-11e1-a439-00145eb45e9a	55387153-E10E-4181-847B-B0CEA9161DBF	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 0.97 mi W Shark Valley	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.762	-80.78211	10.0						2011-01-08T00:00:00	8	1	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165778				CC_BY_NC_4_0		Ketterlin, Jennifer; Love, William; Flannagan, Anthony			2022-11-25T06:58:12.090Z	StillImage	
1324147097	832b8188-f762-11e1-a439-00145eb45e9a	D68C967F-8CB7-43B0-B575-2CECC592ED94	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 1.57 mi W Shark Valley	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76195	-80.79172	10.0						2011-01-23T00:00:00	23	1	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165774				CC_BY_NC_4_0		Mercer, Edward			2022-11-25T06:58:11.388Z	StillImage	
1324147095	832b8188-f762-11e1-a439-00145eb45e9a	334991E0-BEB0-4F7A-B00C-7A79732EE19E	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Pembroke Pines, L-33, 1.19 mi S State Road 818	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	26.04407	-80.4434	50.0						2011-03-09T00:00:00	9	3	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165769				CC_BY_NC_4_0		Walsh, Daniel			2022-11-25T06:58:06.922Z	StillImage	
1324147094	832b8188-f762-11e1-a439-00145eb45e9a	F562E612-ACB2-4AC9-AA71-8CE9D01332CD	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Pembroke Pines, L-33, 0.48 mi N State Road 820	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	26.01462	-80.44268	50.0						2011-04-07T00:00:00	7	4	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165765				CC_BY_NC_4_0		Walsh, Daniel			2022-11-25T06:58:20.930Z	StillImage	
1324147093	832b8188-f762-11e1-a439-00145eb45e9a	E6706A54-1868-4D60-A920-159004F04C91	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Interstate 75, 5.85 mi E State Road 84	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	26.15638	-80.76363	10.0						2010-12-15T00:00:00	15	12	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165787				CC_BY_NC_4_0		Carpenter, William			2022-11-25T06:58:15.778Z	StillImage	
1324147092	832b8188-f762-11e1-a439-00145eb45e9a	FAAE027D-4E83-41D7-B64F-35CE278D160C	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	L-28, 0.15 mi W S end	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	26.09297	-80.82131	50.0						2011-03-02T00:00:00	2	3	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165770				CC_BY_NC_4_0		Brown, Johnnie			2022-11-25T06:58:12.104Z	StillImage	
1324147090	832b8188-f762-11e1-a439-00145eb45e9a	6A008E9C-3221-46DD-B8A7-E46F2A6AD61D	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 1.0 mi E Shark Valley	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76208	-80.75038	10.0						2011-03-26T00:00:00	26	3	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165766				CC_BY_NC_4_0		Mercer, Edward			2022-11-25T06:58:09.106Z	StillImage	
1324147089	832b8188-f762-11e1-a439-00145eb45e9a	431AC43E-48DA-4D87-9B54-841B35CC777C	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	US 41, 1.9 mi E Shark Valley	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.76198	-80.73582	10.0						2011-07-09T00:00:00	9	7	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165760				CC_BY_NC_4_0		Mercer, Edward			2022-11-25T06:58:11.311Z	StillImage	
1324147084	832b8188-f762-11e1-a439-00145eb45e9a	98DCD2AD-9AA8-498B-88E6-C23A249C5F2E	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, L-31N canal, 3.00 mi S US 41	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.71755	-80.49687	10.0						2010-12-15T00:00:00	15	12	2010	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165783				CC_BY_NC_4_0		Ketterlin, Jennifer			2022-11-25T06:58:13.977Z	StillImage	
1324147070	832b8188-f762-11e1-a439-00145eb45e9a	77EDF51A-343B-4D6B-B230-07850BA79BEA	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	Everglades National Park, Shark Valley, Shark Valley Loop Road, 5.9 mi S US 41	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.67533	-80.76233	50.0						2011-07-19T00:00:00	19	7	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165759				CC_BY_NC_4_0		Dimos, Katy			2022-11-25T06:58:19.470Z	StillImage	
1324147069	832b8188-f762-11e1-a439-00145eb45e9a	58E5BB66-4309-44B6-8DE9-0208A3DABE59	Animalia	Chordata	Squamata		Pythonidae	Python	Python bivittatus		SPECIES	Python bivittatus Kuhl, 1820	Python bivittatus		US	State Road 997, 3.43 mi N US41	Florida	PRESENT		8483a1f0-1032-11db-ae00-b8a03c50a862	25.81096	-80.48214	50.0						2011-04-14T00:00:00	14	4	2011	4820533	4820533	MACHINE_OBSERVATION	UF	Herp	165764		Krysko, Kenneth		CC_BY_NC_4_0		Humphrey, John			2022-11-25T06:58:12.589Z	StillImage	
