"SITE","DATE","YEAR","Species.Tree","Tree_DBH","Tree_Height","meanWD","AGB","geometry"
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",599,"-9999",0.897714285714286,589.537931175925,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",129,"-9999",0.897714285714286,17.8832484603653,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",649,"4.7",0.897714285714286,703.370329559544,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",164,"8",0.897714285714286,31.3331054802943,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",381,"11.1",0.897714285714286,215.265668702803,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",749,"5.3",0.897714285714286,962.931667464988,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",759,"8.9",0.897714285714286,991.239532687702,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",509,"3.6",0.897714285714286,411.161330164552,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",525,"3.6",0.897714285714286,440.396508996477,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",580,"2.8",0.897714285714286,549.050777338961,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",618,"-9999",0.897714285714286,631.548030455904,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",713,"-9999",0.897714285714286,864.57065793464,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",501,"-9999",0.897714285714286,396.942952026165,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",834,"-9999",0.897714285714286,1217.24702877559,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",577,"-9999",0.897714285714286,542.797015289519,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",651,"5.2",0.897714285714286,708.143971894492,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",734,"8.6",0.897714285714286,921.273628477197,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",314,"-9999",0.897714285714286,139.1391387149,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",501,"-9999",0.897714285714286,396.942952026165,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",500,"-9999",0.897714285714286,395.184337216211,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",615,"-9999",0.897714285714286,624.813446265826,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",697,"-9999",0.897714285714286,822.633666674628,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",809,"-9999",0.897714285714286,1139.22140218758,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",608,"-9999",0.897714285714286,609.247366289731,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",595,"-9999",0.897714285714286,580.88789485943,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",604,"-9999",0.897714285714286,600.445402724898,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",660,"-9999",0.897714285714286,729.835627800747,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",518,"-9999",0.897714285714286,427.474983969922,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",597,"-9999",0.897714285714286,585.204477880325,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",575,"-9999",0.897714285714286,538.648868192235,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",522,"-9999",0.897714285714286,434.833714160319,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",786,"-9999",0.897714285714286,1069.81491864462,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",54,"-9999",0.897714285714286,2.23644347945796,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",529,"-9999",0.897714285714286,447.871937975601,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",586,"-9999",0.897714285714286,561.671912806638,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",778,"-9999",0.897714285714286,1046.20684600864,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",757,"-9999",0.897714285714286,985.543644608743,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",91,"-9999",0.897714285714286,7.8395235744168,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",595,"-9999",0.897714285714286,580.88789485943,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",771,"-9999",0.897714285714286,1025.77537641957,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",501,"-9999",0.897714285714286,396.942952026165,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",513,"-9999",0.897714285714286,418.370244739636,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",515,"-9999",0.897714285714286,421.999656163451,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",625,"-9999",0.897714285714286,647.410119532651,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",312,"-9999",0.897714285714286,137.139383262246,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",310,"-9999",0.897714285714286,135.15527237771,c(-81.03234716, 25.37702258)
"SRS5",2017-05-28,2017-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2004-05-29,2004-01-01,"R",575,"-9999",0.897714285714286,538.648868192235,c(-81.03234716, 25.37702258)
"SRS5",2004-05-29,2004-01-01,"R",711,"-9999",0.897714285714286,859.268732348437,c(-81.03234716, 25.37702258)
"SRS5",2004-05-29,2004-01-01,"R",673,"-9999",0.897714285714286,761.775998930905,c(-81.03234716, 25.37702258)
"SRS5",2004-05-29,2004-01-01,"R",828,"-9999",0.897714285714286,1198.27519612976,c(-81.03234716, 25.37702258)
"SRS5",2004-05-29,2004-01-01,"R",6,"-9999",0.897714285714286,0.00864139822085688,c(-81.03234716, 25.37702258)
"SRS5",2004-05-29,2004-01-01,"R",741,"-9999",0.897714285714286,940.594077906057,c(-81.03234716, 25.37702258)
"SRS5",2004-05-29,2004-01-01,"R",75,"-9999",0.897714285714286,4.93992183564419,c(-81.03234716, 25.37702258)
"SRS5",2004-05-29,2004-01-01,"R",708,"-9999",0.897714285714286,851.34789165638,c(-81.03234716, 25.37702258)
"SRS5",2004-05-29,2004-01-01,"R",586,"-9999",0.897714285714286,561.671912806638,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",16,"-9999",0.897714285714286,0.109041038955405,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",57,"-9999",0.897714285714286,2.54975871784503,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",370,"-9999",0.897714285714286,201.540554645719,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",742,"-9999",0.897714285714286,943.371277166588,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",34,"-9999",0.897714285714286,0.720380364059412,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",590,"-9999",0.897714285714286,570.170213515548,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",724,"-9999",0.897714285714286,894.036919958094,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",524,"-9999",0.897714285714286,438.538076101476,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",597,"-9999",0.897714285714286,585.204477880325,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",175,"-9999",0.897714285714286,36.431265580899,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",826,"-9999",0.897714285714286,1191.98574578318,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",777,"-9999",0.897714285714286,1043.2751763913,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",36,"-9999",0.897714285714286,0.829493461216478,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",700,"-9999",0.897714285714286,830.413586332046,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",682,"-9999",0.897714285714286,784.309946677922,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",108,"-9999",0.897714285714286,11.7675911172909,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",504,"-9999",0.897714285714286,402.243698085805,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",520,"-9999",0.897714285714286,431.146018859725,c(-81.03234716, 25.37702258)
"SRS5",2004-05-29,2004-01-01,"R",515,"-9999",0.897714285714286,421.999656163451,c(-81.03234716, 25.37702258)
"SRS5",2004-05-29,2004-01-01,"R",577,"-9999",0.897714285714286,542.797015289519,c(-81.03234716, 25.37702258)
"SRS5",2004-05-29,2004-01-01,"R",604,"-9999",0.897714285714286,600.445402724898,c(-81.03234716, 25.37702258)
"SRS5",2004-05-29,2004-01-01,"R",695,"-9999",0.897714285714286,817.468391544736,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",83,"-9999",0.897714285714286,6.29552516802592,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",161,"-9999",0.897714285714286,30.0160686334979,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",123,"-9999",0.897714285714286,15.990028715178,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",305,"-9999",0.897714285714286,130.263341457469,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",710,"-9999",0.897714285714286,856.624179490951,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",496,"-9999",0.897714285714286,388.191358250873,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",317,"-9999",0.897714285714286,142.168137878484,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",496,"-9999",0.897714285714286,388.191358250873,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",724,"-9999",0.897714285714286,894.036919958094,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",702,"-9999",0.897714285714286,835.621542254017,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",717,"-9999",0.897714285714286,875.22579965428,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",31,"-9999",0.897714285714286,0.573189282062082,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",59,"-9999",0.897714285714286,2.77177056196558,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",307,"-9999",0.897714285714286,132.208406798895,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",112,"-9999",0.897714285714286,12.8230884191805,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",300,"-9999",0.897714285714286,125.468856838288,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",618,"-9999",0.897714285714286,631.548030455904,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",688,"-9999",0.897714285714286,799.524304902247,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",114,"-9999",0.897714285714286,13.3699351077074,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",668,"-9999",0.897714285714286,749.406155545134,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",597,"-9999",0.897714285714286,585.204477880325,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",651,"-9999",0.897714285714286,708.143971894492,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",260,"-9999",0.897714285714286,90.5903879261879,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",187,"-9999",0.897714285714286,42.4801418484194,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",499,"-9999",0.897714285714286,393.429871279246,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS5",2013-12-11,2013-01-01,"R",1,"-9999",0.897714285714286,6.69742011675725e-05,c(-81.03234716, 25.37702258)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",794,"-9999",0.897714285714286,1087.76679299169,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",610,"-9999",0.897714285714286,610.345605005223,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",34,"-9999",0.897714285714286,0.716473586320839,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",657,"-9999",0.897714285714286,718.648198711459,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",679,"-9999",0.897714285714286,772.547759159651,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",775,"-9999",0.897714285714286,1031.79854913253,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",625,"6.2",0.897714285714286,643.899075133183,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",610,"-9999",0.897714285714286,610.345605005223,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",314,"-9999",0.897714285714286,138.384557223211,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",693,"-9999",0.897714285714286,807.914795729718,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",615,"6.5",0.897714285714286,621.424948488239,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",579,"-9999",0.897714285714286,543.995691081934,c(-81.07794623, 25.36462994)
"SRS6",2000-12-15,2000-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",509,"3.9",0.897714285714286,408.93151379005,c(-81.07794623, 25.36462994)
"SRS6",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",674,"-9999",0.897714285714286,760.11797554818,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",536,"-9999",0.897714285714286,458.613866666289,c(-81.07794623, 25.36462994)
"SRS6",1996-02-16,1996-01-01,"R",693,"-9999",0.897714285714286,807.914795729718,c(-81.07794623, 25.36462994)
"SRS6",2006-10-08,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",583,"-9999",0.897714285714286,552.330662853403,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2001-05-02,2001-01-01,"R",786,"8.1",0.897714285714286,1064.01308211897,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",762,"-9999",0.897714285714286,994.393331313298,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",496,"-9999",0.897714285714286,386.086112977147,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",511,"-9999",0.897714285714286,412.508152530874,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",293,"-9999",0.897714285714286,118.274894303352,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",300,"-9999",0.897714285714286,124.78841222703,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",531,"6.4",0.897714285714286,449.185369488619,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",674,"-9999",0.897714285714286,760.11797554818,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",710,"-9999",0.897714285714286,851.978522221922,c(-81.07794623, 25.36462994)
"SRS6",1999-01-10,1999-01-01,"R",305,"-9999",0.897714285714286,129.556895324359,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",172,"-9999",0.897714285714286,34.8089338511497,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",695,"-9999",0.897714285714286,813.035084539979,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",518,"-9999",0.897714285714286,425.156695140171,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",608,"-9999",0.897714285714286,605.943286713641,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",672,"-9999",0.897714285714286,755.175705894382,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",682,"-9999",0.897714285714286,780.056465055302,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",531,"-9999",0.897714285714286,449.185369488619,c(-81.07794623, 25.36462994)
"SRS6",2006-10-09,2006-01-01,"R",643,"-9999",0.897714285714286,685.413867097376,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",600,"-9999",0.897714285714286,588.502009641278,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",766,"-9999",0.897714285714286,1005.82576328979,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",649,"-9999",0.897714285714286,699.555800898586,c(-81.07794623, 25.36462994)
"SRS6",2017-05-29,2017-01-01,"R",588,"-9999",0.897714285714286,562.843572817695,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"R",305,"-9999",0.897714285714286,129.556895324359,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"R",507,"-9999",0.897714285714286,405.371410192396,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"R",513,"-9999",0.897714285714286,416.101332870051,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"R",684,"7.8",0.897714285714286,785.083457880073,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2008-02-28,2008-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",25,"-9999",0.897714285714286,0.333776542437678,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",822,"-9999",0.897714285714286,1173.06211552012,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",799,"-9999",0.897714285714286,1102.75190384764,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",511,"-9999",0.897714285714286,412.508152530874,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",766,"-9999",0.897714285714286,1005.82576328979,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",1,"-9999",0.897714285714286,6.66109856619392e-05,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",697,"-9999",0.897714285714286,818.172347271286,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",157,"-9999",0.897714285714286,28.155031117855,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",666,"-9999",0.897714285714286,740.450485856327,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",666,"-9999",0.897714285714286,740.450485856327,c(-81.07794623, 25.36462994)
"SRS6",2004-05-29,2004-01-01,"R",822,"-9999",0.897714285714286,1173.06211552012,c(-81.07794623, 25.36462994)
